order_id,order_date,product_id,product_name,category,price,quantity,channel,city,customer_id,stock_available,sales,stock_status,total_sales
247,09/04/2022,1041,Laptop,Home,2170.28,3,App,Delhi,5314,87,6510.84,Optimal,6510.84
248,26/11/2024,1070,Sofa,Clothing,2862.62,4,Store,Hyderabad,5471,396,11450.48,Overstock,11450.48
249,07/10/2022,1026,Laptop,Electronics,127.99,3,Store,Mumbai,6096,101,383.97,Optimal,383.96999999999997
250,12/05/2023,1027,Headphones,Electronics,4484.26,2,Online,Mumbai,5156,444,8968.52,Overstock,8968.52
251,29/10/2022,1053,Shirt,Sports,2708.33,1,Store,Mumbai,5329,229,2708.33,Optimal,2708.33
252,30/06/2022,1094,Bag,Electronics,2313.09,2,Store,Hyderabad,6997,406,4626.18,Overstock,4626.18
253,30/08/2023,1014,Headphones,Clothing,4713.85,2,Online,Delhi,5085,26,9427.7,Understock,9427.7
254,01/12/2023,1052,Headphones,Sports,3679.0,3,Online,Hyderabad,6452,89,11037.0,Optimal,11037.0
255,19/09/2024,1071,Laptop,Clothing,1753.36,2,Store,Hyderabad,5907,296,3506.72,Optimal,3506.72
256,10/07/2022,1069,Shoes,Home,4687.17,4,Online,Mumbai,5629,298,18748.68,Optimal,18748.68
257,10/09/2022,1091,Watch,Clothing,4274.79,1,App,Hyderabad,6287,150,4274.79,Optimal,4274.79
258,07/09/2024,1003,Headphones,Electronics,4777.22,4,Online,Mumbai,5955,394,19108.88,Overstock,19108.88
259,16/07/2024,1093,Watch,Electronics,571.5,2,Store,Delhi,5962,250,1143.0,Optimal,1143.0
260,08/05/2022,1016,Bag,Home,4780.9,3,Store,Delhi,6817,460,14342.7,Overstock,14342.699999999999
261,18/01/2022,1033,Phone,Sports,2760.13,3,App,Bangalore,6811,18,8280.39,Understock,8280.39
262,20/07/2023,1005,Bag,Electronics,3393.85,4,Store,Hyderabad,6872,477,13575.4,Overstock,13575.4
263,24/07/2023,1035,Bag,Electronics,1139.97,4,Online,Mumbai,5414,494,4559.88,Overstock,4559.88
264,17/11/2023,1098,Shoes,Electronics,787.97,3,App,Delhi,6996,375,2363.91,Overstock,2363.91
265,18/09/2023,1038,Bag,Home,489.0,4,Store,Mumbai,6449,390,1956.0,Overstock,1956.0
266,03/05/2024,1079,Shirt,Home,2169.33,2,Online,Bangalore,5049,212,4338.66,Optimal,4338.66
267,19/08/2024,1065,Watch,Electronics,1184.61,1,Online,Delhi,6183,366,1184.61,Overstock,1184.61
268,04/06/2022,1007,Laptop,Sports,499.95,1,Store,Mumbai,6669,91,499.95,Optimal,499.95
269,05/05/2023,1014,Sofa,Electronics,4779.82,1,Store,Delhi,6521,367,4779.82,Overstock,4779.82
270,24/02/2024,1062,Headphones,Clothing,3693.62,3,Store,Bangalore,5498,378,11080.86,Overstock,11080.86
271,03/09/2022,1090,Shoes,Clothing,2637.49,3,Store,Delhi,5159,190,7912.47,Optimal,7912.469999999999
272,28/11/2024,1079,Bag,Sports,3742.4,3,Online,Hyderabad,6055,109,11227.2,Optimal,11227.2
273,29/01/2024,1064,Watch,Electronics,3096.15,1,Store,Bangalore,6450,230,3096.15,Optimal,3096.15
274,22/06/2023,1058,Sofa,Sports,972.36,4,Online,Mumbai,5287,302,3889.44,Overstock,3889.44
275,09/07/2024,1009,Laptop,Clothing,3203.84,3,Online,Hyderabad,6664,152,9611.52,Optimal,9611.52
276,12/02/2023,1006,Bag,Electronics,3436.96,3,Online,Mumbai,5104,214,10310.88,Optimal,10310.880000000001
277,09/06/2023,1073,Watch,Electronics,1263.61,2,Store,Mumbai,6546,479,2527.22,Overstock,2527.22
278,07/04/2024,1075,Bag,Clothing,1668.71,3,Online,Hyderabad,5011,495,5006.13,Overstock,5006.13
279,21/06/2024,1080,Bag,Sports,1978.17,3,App,Mumbai,6556,12,5934.51,Understock,5934.51
280,05/02/2022,1011,Shirt,Sports,3052.48,1,Store,Bangalore,6300,249,3052.48,Optimal,3052.48
281,16/11/2023,1078,Headphones,Home,721.36,1,App,Hyderabad,5649,459,721.36,Overstock,721.36
282,20/01/2022,1045,Headphones,Home,3743.04,2,Store,Delhi,6160,186,7486.08,Optimal,7486.08
283,17/11/2022,1031,Shoes,Home,1795.52,1,Store,Hyderabad,5395,436,1795.52,Overstock,1795.52
284,27/05/2023,1031,Sofa,Sports,3489.69,4,App,Hyderabad,6823,441,13958.76,Overstock,13958.76
285,04/02/2023,1089,Watch,Electronics,4671.15,4,Store,Hyderabad,5724,127,18684.6,Optimal,18684.6
286,16/10/2023,1077,Headphones,Electronics,4362.39,1,Store,Hyderabad,6553,37,4362.39,Understock,4362.39
287,29/08/2024,1089,Shoes,Home,3714.15,3,Online,Bangalore,5817,142,11142.45,Optimal,11142.45
288,16/04/2023,1060,Bag,Sports,1047.3,2,Store,Hyderabad,6512,335,2094.6,Overstock,2094.6
289,13/04/2024,1068,Watch,Home,3687.16,3,App,Mumbai,6190,298,11061.48,Optimal,11061.48
290,28/12/2023,1060,Shoes,Sports,3215.37,3,App,Bangalore,5452,253,9646.11,Optimal,9646.11
291,03/05/2024,1045,Sofa,Sports,3885.48,2,Store,Mumbai,5388,374,7770.96,Overstock,7770.96
292,20/02/2022,1067,Shirt,Home,4357.19,1,Online,Bangalore,6259,300,4357.19,Optimal,4357.19
293,29/07/2023,1091,Shoes,Electronics,1626.23,2,App,Bangalore,5326,114,3252.46,Optimal,3252.46
294,30/05/2022,1054,Shirt,Electronics,3257.09,4,Store,Hyderabad,6975,31,13028.36,Understock,13028.36
295,10/11/2022,1000,Shirt,Sports,1448.18,3,Store,Bangalore,6869,292,4344.54,Optimal,4344.54
296,24/07/2023,1076,Headphones,Clothing,1796.8,4,App,Delhi,5872,72,7187.2,Optimal,7187.2
297,01/11/2022,1066,Headphones,Clothing,2651.16,2,Online,Delhi,6813,288,5302.32,Optimal,5302.32
298,13/11/2023,1048,Laptop,Clothing,2227.4,1,Online,Mumbai,6506,53,2227.4,Optimal,2227.4
299,17/04/2024,1024,Watch,Home,3043.09,2,App,Hyderabad,6244,279,6086.18,Optimal,6086.18
300,13/12/2024,1015,Sofa,Electronics,3817.93,4,App,Bangalore,5362,387,15271.72,Overstock,15271.72
301,29/09/2024,1084,Bag,Clothing,3064.6,4,App,Hyderabad,5974,0,12258.4,Understock,12258.4
302,20/03/2023,1012,Laptop,Clothing,4852.02,3,App,Hyderabad,5286,62,14556.06,Optimal,14556.060000000001
303,05/09/2023,1051,Phone,Clothing,3716.79,3,Online,Delhi,6755,287,11150.37,Optimal,11150.369999999999
304,19/09/2024,1035,Bag,Clothing,4926.56,3,App,Mumbai,5273,448,14779.68,Overstock,14779.68
305,21/09/2022,1071,Headphones,Home,3742.86,3,Online,Bangalore,5007,178,11228.58,Optimal,11228.58
306,12/12/2024,1043,Watch,Electronics,2588.8,1,Online,Mumbai,6952,137,2588.8,Optimal,2588.8
307,30/09/2024,1082,Laptop,Electronics,2113.93,2,Online,Delhi,6900,365,4227.86,Overstock,4227.86
308,05/01/2022,1046,Bag,Electronics,3704.74,2,Store,Delhi,6678,20,7409.48,Understock,7409.48
309,13/02/2024,1079,Shoes,Clothing,3466.91,2,Store,Bangalore,5518,14,6933.82,Understock,6933.82
310,26/05/2024,1075,Shoes,Sports,3376.95,1,Store,Bangalore,5162,335,3376.95,Overstock,3376.95
311,18/09/2024,1019,Shoes,Home,3636.74,2,App,Hyderabad,5497,428,7273.48,Overstock,7273.48
312,02/06/2024,1017,Phone,Home,4373.64,2,Store,Delhi,5035,51,8747.28,Optimal,8747.28
313,16/02/2022,1053,Shirt,Home,1216.03,1,Store,Hyderabad,6831,264,1216.03,Optimal,1216.03
314,16/05/2024,1011,Headphones,Electronics,2867.98,3,App,Mumbai,6764,3,8603.94,Understock,8603.94
315,02/04/2024,1024,Shoes,Electronics,3056.18,3,Store,Delhi,6100,210,9168.54,Optimal,9168.539999999999
316,24/07/2024,1059,Bag,Home,1535.0,1,Online,Mumbai,6192,27,1535.0,Understock,1535.0
317,18/10/2023,1074,Watch,Clothing,4940.95,1,Online,Bangalore,6256,217,4940.95,Optimal,4940.95
318,26/09/2022,1085,Watch,Sports,3949.14,3,App,Hyderabad,6546,119,11847.42,Optimal,11847.42
319,05/01/2023,1033,Headphones,Electronics,1674.2,1,App,Bangalore,6403,472,1674.2,Overstock,1674.2
320,28/09/2023,1012,Laptop,Electronics,1856.33,2,Online,Mumbai,5113,428,3712.66,Overstock,3712.66
321,19/10/2023,1037,Shirt,Clothing,3619.46,4,App,Bangalore,6891,252,14477.84,Optimal,14477.84
322,30/04/2022,1011,Laptop,Clothing,156.32,4,App,Delhi,5854,175,625.28,Optimal,625.28
323,10/04/2024,1035,Laptop,Electronics,2373.8,2,App,Hyderabad,5252,364,4747.6,Overstock,4747.6
324,17/12/2024,1027,Shoes,Clothing,1781.24,1,App,Mumbai,6202,235,1781.24,Optimal,1781.24
325,11/01/2024,1090,Laptop,Clothing,4284.61,3,Online,Hyderabad,5150,252,12853.83,Optimal,12853.829999999998
326,27/04/2022,1038,Bag,Clothing,3977.35,4,App,Mumbai,5173,109,15909.4,Optimal,15909.4
327,01/03/2024,1076,Bag,Sports,1727.27,4,Store,Delhi,5767,424,6909.08,Overstock,6909.08
328,09/10/2024,1042,Headphones,Sports,4337.51,2,App,Mumbai,5507,26,8675.02,Understock,8675.02
329,17/12/2024,1090,Phone,Sports,4576.64,3,App,Delhi,6136,102,13729.92,Optimal,13729.920000000002
330,26/09/2023,1030,Watch,Clothing,2807.05,4,Online,Hyderabad,5899,19,11228.2,Understock,11228.2
331,28/05/2023,1001,Watch,Clothing,880.26,2,Store,Hyderabad,5041,158,1760.52,Optimal,1760.52
332,12/03/2024,1081,Watch,Sports,3874.61,3,App,Bangalore,5107,395,11623.83,Overstock,11623.83
333,14/07/2023,1089,Headphones,Sports,1664.79,1,App,Mumbai,5505,216,1664.79,Optimal,1664.79
334,03/05/2023,1041,Bag,Home,2683.68,2,Online,Delhi,6057,353,5367.36,Overstock,5367.36
335,15/06/2024,1030,Bag,Electronics,323.38,4,App,Hyderabad,6965,309,1293.52,Overstock,1293.52
336,05/12/2023,1060,Shirt,Sports,2550.44,2,App,Delhi,6670,473,5100.88,Overstock,5100.88
337,04/08/2023,1055,Shoes,Home,1963.3,2,App,Hyderabad,6316,362,3926.6,Overstock,3926.6
338,29/02/2024,1085,Shoes,Home,3461.72,4,Online,Bangalore,6811,126,13846.88,Optimal,13846.88
339,10/05/2024,1099,Headphones,Sports,299.84,1,App,Delhi,6506,48,299.84,Understock,299.84
340,04/09/2022,1082,Laptop,Home,3162.23,4,Store,Delhi,6692,98,12648.92,Optimal,12648.92
341,03/06/2022,1013,Laptop,Sports,3882.58,4,App,Mumbai,6760,118,15530.32,Optimal,15530.32
342,23/09/2024,1013,Sofa,Electronics,162.61,1,Online,Hyderabad,5931,383,162.61,Overstock,162.61
343,28/11/2023,1028,Sofa,Electronics,3774.82,4,Store,Delhi,6734,423,15099.28,Overstock,15099.28
344,28/12/2024,1080,Shoes,Electronics,738.0,3,Online,Bangalore,6463,102,2214.0,Optimal,2214.0
345,06/12/2024,1049,Headphones,Sports,3520.47,3,App,Bangalore,5223,303,10561.41,Overstock,10561.41
346,05/10/2024,1049,Shoes,Home,2330.85,4,App,Mumbai,5004,377,9323.4,Overstock,9323.4
347,04/04/2022,1062,Laptop,Sports,2804.76,3,Online,Delhi,5824,428,8414.28,Overstock,8414.28
348,15/08/2024,1072,Headphones,Electronics,1753.0,2,App,Delhi,6038,91,3506.0,Optimal,3506.0
349,08/10/2024,1064,Bag,Home,1302.79,3,Store,Bangalore,6727,420,3908.37,Overstock,3908.37
350,29/03/2023,1067,Phone,Clothing,448.13,3,Online,Delhi,5629,89,1344.39,Optimal,1344.3899999999999
351,30/06/2024,1070,Phone,Electronics,4336.98,2,App,Bangalore,5108,410,8673.96,Overstock,8673.96
352,06/08/2022,1010,Watch,Sports,3091.1,3,Store,Mumbai,6524,481,9273.3,Overstock,9273.3
353,19/04/2023,1013,Laptop,Sports,4915.72,4,App,Bangalore,5556,148,19662.88,Optimal,19662.88
354,08/03/2023,1082,Headphones,Sports,4267.21,2,App,Hyderabad,5565,134,8534.42,Optimal,8534.42
355,07/12/2022,1002,Sofa,Clothing,4361.2,2,Online,Hyderabad,6766,287,8722.4,Optimal,8722.4
356,05/07/2023,1007,Bag,Home,3029.46,4,Store,Bangalore,6281,69,12117.84,Optimal,12117.84
357,23/12/2022,1092,Sofa,Sports,496.62,4,Store,Bangalore,5951,304,1986.48,Overstock,1986.48
358,23/01/2022,1042,Phone,Sports,4575.64,4,Store,Bangalore,5423,184,18302.56,Optimal,18302.56
359,06/06/2023,1008,Shoes,Sports,677.64,3,App,Bangalore,5227,277,2032.92,Optimal,2032.92
360,12/03/2024,1018,Laptop,Electronics,2634.02,3,App,Mumbai,5384,418,7902.06,Overstock,7902.0599999999995
361,01/02/2024,1011,Watch,Electronics,4298.59,3,Online,Hyderabad,6039,130,12895.77,Optimal,12895.77
362,18/03/2023,1026,Bag,Clothing,2414.8,4,Online,Hyderabad,5261,367,9659.2,Overstock,9659.2
363,08/02/2024,1057,Watch,Home,911.78,1,App,Mumbai,5839,149,911.78,Optimal,911.78
364,12/10/2024,1024,Shoes,Home,1928.66,3,App,Delhi,6231,79,5785.98,Optimal,5785.9800000000005
365,31/05/2023,1044,Sofa,Sports,4943.1,1,Store,Mumbai,5359,294,4943.1,Optimal,4943.1
366,05/11/2024,1047,Phone,Sports,4998.82,2,App,Hyderabad,6454,147,9997.64,Optimal,9997.64
367,02/03/2024,1049,Shoes,Electronics,3583.09,4,Store,Mumbai,5075,140,14332.36,Optimal,14332.36
368,02/12/2022,1080,Sofa,Electronics,4451.16,4,Online,Bangalore,6925,38,17804.64,Understock,17804.64
369,15/09/2022,1043,Sofa,Electronics,316.61,2,App,Delhi,5484,450,633.22,Overstock,633.22
370,12/05/2023,1058,Headphones,Electronics,1452.26,3,App,Bangalore,5431,50,4356.78,Optimal,4356.78
371,14/06/2024,1032,Watch,Sports,1907.9,3,Store,Mumbai,5513,191,5723.7,Optimal,5723.700000000001
372,09/06/2022,1077,Sofa,Electronics,158.79,3,Online,Delhi,5743,300,476.37,Optimal,476.37
373,01/05/2024,1027,Shoes,Home,1947.11,1,App,Delhi,6994,403,1947.11,Overstock,1947.11
374,21/11/2023,1017,Shirt,Electronics,555.85,2,Store,Delhi,5444,475,1111.7,Overstock,1111.7
375,15/01/2023,1054,Phone,Clothing,2635.31,1,App,Delhi,5138,241,2635.31,Optimal,2635.31
376,14/08/2024,1032,Sofa,Electronics,121.65,3,Online,Delhi,5393,6,364.95,Understock,364.95000000000005
377,22/11/2023,1014,Shoes,Sports,1425.2,1,Store,Hyderabad,6121,324,1425.2,Overstock,1425.2
378,02/12/2024,1060,Bag,Sports,4344.79,2,Store,Bangalore,6354,232,8689.58,Optimal,8689.58
379,12/10/2022,1010,Watch,Sports,1143.98,3,Store,Bangalore,5745,184,3431.94,Optimal,3431.94
380,01/02/2023,1035,Laptop,Electronics,417.73,1,Online,Delhi,5634,304,417.73,Overstock,417.73
381,12/01/2022,1014,Watch,Home,1323.68,2,Store,Bangalore,6633,380,2647.36,Overstock,2647.36
382,14/05/2023,1052,Headphones,Sports,4155.04,3,Online,Hyderabad,6151,111,12465.12,Optimal,12465.119999999999
383,24/01/2024,1061,Phone,Home,2977.22,3,App,Bangalore,5586,172,8931.66,Optimal,8931.66
384,04/02/2022,1047,Laptop,Sports,2971.76,4,App,Bangalore,5866,171,11887.04,Optimal,11887.04
385,28/12/2023,1093,Laptop,Sports,102.81,3,Store,Hyderabad,5957,393,308.43,Overstock,308.43
386,28/04/2024,1014,Watch,Home,2413.54,4,App,Bangalore,6907,209,9654.16,Optimal,9654.16
387,31/03/2022,1062,Shoes,Clothing,1401.53,3,App,Bangalore,5007,115,4204.59,Optimal,4204.59
388,15/02/2024,1086,Watch,Sports,1747.42,1,App,Mumbai,5649,100,1747.42,Optimal,1747.42
389,28/08/2023,1042,Bag,Home,3033.56,1,Store,Bangalore,5095,134,3033.56,Optimal,3033.56
390,27/08/2024,1049,Shirt,Sports,4384.26,3,Store,Delhi,6715,372,13152.78,Overstock,13152.78
391,18/10/2024,1059,Shoes,Electronics,990.12,3,Online,Delhi,5350,476,2970.36,Overstock,2970.36
392,22/02/2023,1058,Shoes,Home,3864.29,4,App,Hyderabad,6526,416,15457.16,Overstock,15457.16
393,25/04/2022,1014,Phone,Sports,339.62,1,Online,Hyderabad,6283,383,339.62,Overstock,339.62
394,09/09/2023,1028,Bag,Clothing,1700.97,1,Online,Delhi,6282,467,1700.97,Overstock,1700.97
395,05/04/2024,1074,Headphones,Electronics,1172.67,3,App,Delhi,6452,20,3518.01,Understock,3518.01
396,17/02/2023,1081,Headphones,Sports,4586.36,4,Online,Delhi,5541,46,18345.44,Understock,18345.44
397,30/12/2023,1039,Shoes,Electronics,972.19,3,Store,Mumbai,6098,395,2916.57,Overstock,2916.57
398,17/10/2024,1030,Bag,Clothing,2935.3,1,App,Delhi,5686,417,2935.3,Overstock,2935.3
399,31/01/2024,1072,Bag,Home,907.44,1,App,Hyderabad,6057,432,907.44,Overstock,907.44
400,07/11/2023,1085,Bag,Sports,2420.07,1,App,Mumbai,5578,301,2420.07,Overstock,2420.07
401,02/04/2023,1010,Phone,Home,2125.66,1,Store,Hyderabad,5246,61,2125.66,Optimal,2125.66
402,08/07/2024,1080,Sofa,Sports,302.65,3,Online,Mumbai,6336,241,907.95,Optimal,907.9499999999999
403,11/07/2022,1096,Phone,Sports,4146.75,1,Store,Mumbai,5233,111,4146.75,Optimal,4146.75
404,09/01/2024,1061,Headphones,Home,3922.55,3,Online,Hyderabad,5916,115,11767.65,Optimal,11767.650000000001
405,04/09/2024,1074,Shoes,Home,1461.51,1,Store,Mumbai,6448,15,1461.51,Understock,1461.51
406,05/10/2024,1007,Sofa,Sports,3108.58,1,Store,Mumbai,5074,185,3108.58,Optimal,3108.58
407,06/04/2022,1050,Sofa,Clothing,1877.08,2,App,Bangalore,5714,482,3754.16,Overstock,3754.16
408,25/10/2023,1056,Shirt,Clothing,3869.21,4,Store,Delhi,5983,301,15476.84,Overstock,15476.84
409,06/02/2022,1003,Watch,Sports,3493.17,2,Store,Mumbai,6844,475,6986.34,Overstock,6986.34
410,06/10/2022,1035,Shoes,Home,543.29,2,Online,Mumbai,5295,103,1086.58,Optimal,1086.58
411,05/08/2022,1018,Laptop,Clothing,4236.52,1,Online,Hyderabad,6100,95,4236.52,Optimal,4236.52
412,16/05/2024,1023,Watch,Sports,979.19,4,Store,Hyderabad,6476,99,3916.76,Optimal,3916.76
413,22/05/2024,1040,Shoes,Electronics,953.14,2,App,Bangalore,5247,483,1906.28,Overstock,1906.28
414,03/03/2022,1048,Laptop,Sports,3695.36,2,App,Hyderabad,6268,84,7390.72,Optimal,7390.72
415,19/08/2023,1081,Watch,Home,997.93,3,Online,Delhi,5073,384,2993.79,Overstock,2993.79
416,30/12/2023,1096,Headphones,Sports,699.75,4,Online,Bangalore,5357,349,2799.0,Overstock,2799.0
417,01/02/2023,1045,Shirt,Electronics,1744.36,2,App,Delhi,6139,0,3488.72,Understock,3488.72
418,30/11/2023,1035,Shoes,Electronics,4209.69,2,Online,Delhi,5097,399,8419.38,Overstock,8419.38
419,08/11/2024,1009,Watch,Sports,966.36,3,Online,Mumbai,5067,236,2899.08,Optimal,2899.08
420,26/06/2022,1077,Shirt,Electronics,1761.46,1,Online,Delhi,5088,313,1761.46,Overstock,1761.46
421,31/01/2023,1006,Laptop,Sports,1502.64,2,App,Bangalore,5752,45,3005.28,Understock,3005.28
422,21/03/2023,1011,Phone,Home,1844.7,4,App,Bangalore,6762,158,7378.8,Optimal,7378.8
423,17/03/2022,1085,Headphones,Home,3599.93,3,Store,Mumbai,5405,468,10799.79,Overstock,10799.789999999999
424,22/09/2022,1090,Shoes,Home,2086.78,4,Online,Hyderabad,5022,85,8347.12,Optimal,8347.12
425,31/03/2023,1047,Sofa,Clothing,3821.93,4,Store,Delhi,6431,494,15287.72,Overstock,15287.72
426,19/12/2023,1036,Sofa,Sports,3237.98,4,Store,Delhi,5969,322,12951.92,Overstock,12951.92
427,05/01/2024,1074,Shirt,Home,1869.39,3,Store,Mumbai,5962,419,5608.17,Overstock,5608.17
428,30/04/2024,1035,Headphones,Sports,2217.98,4,Online,Hyderabad,5522,78,8871.92,Optimal,8871.92
429,24/05/2022,1059,Phone,Electronics,3547.75,2,App,Bangalore,5827,231,7095.5,Optimal,7095.5
430,03/06/2024,1076,Sofa,Home,2720.3,3,Online,Mumbai,6057,100,8160.9,Optimal,8160.900000000001
431,28/12/2024,1095,Bag,Clothing,4354.87,2,App,Bangalore,6295,248,8709.74,Optimal,8709.74
432,31/01/2023,1007,Sofa,Home,4672.6,1,Online,Mumbai,5153,209,4672.6,Optimal,4672.6
433,14/11/2024,1006,Bag,Clothing,3616.77,2,App,Hyderabad,5754,309,7233.54,Overstock,7233.54
434,05/08/2024,1042,Shoes,Electronics,4947.11,4,Store,Delhi,5938,189,19788.44,Optimal,19788.44
435,09/06/2024,1057,Sofa,Sports,3023.03,1,Online,Delhi,5914,440,3023.03,Overstock,3023.03
436,23/07/2023,1080,Headphones,Electronics,295.17,4,App,Mumbai,5923,493,1180.68,Overstock,1180.68
437,28/11/2024,1085,Headphones,Electronics,2573.78,3,Store,Mumbai,6455,436,7721.34,Overstock,7721.34
438,19/04/2022,1045,Bag,Electronics,1227.05,3,Store,Hyderabad,5357,332,3681.15,Overstock,3681.1499999999996
439,01/12/2024,1033,Laptop,Electronics,1735.19,1,Store,Delhi,5947,84,1735.19,Optimal,1735.19
440,23/07/2024,1083,Shirt,Electronics,2501.34,2,Store,Bangalore,6919,236,5002.68,Optimal,5002.68
441,02/02/2023,1071,Headphones,Sports,1545.75,4,App,Mumbai,6620,362,6183.0,Overstock,6183.0
442,26/09/2023,1021,Watch,Clothing,1617.15,2,App,Delhi,5750,468,3234.3,Overstock,3234.3
443,03/01/2024,1090,Sofa,Electronics,2069.88,4,Store,Bangalore,5336,221,8279.52,Optimal,8279.52
444,23/08/2022,1097,Shoes,Home,1503.64,4,Store,Hyderabad,5049,282,6014.56,Optimal,6014.56
445,20/10/2023,1020,Bag,Clothing,930.55,2,Store,Bangalore,6902,446,1861.1,Overstock,1861.1
446,21/01/2024,1014,Watch,Clothing,3851.25,3,Store,Delhi,6321,325,11553.75,Overstock,11553.75
447,11/08/2023,1004,Laptop,Home,2036.54,3,Store,Bangalore,5080,447,6109.62,Overstock,6109.62
448,29/10/2024,1016,Bag,Home,4175.61,1,Online,Hyderabad,5565,29,4175.61,Understock,4175.61
449,11/08/2024,1071,Watch,Home,4425.31,2,App,Delhi,5327,31,8850.62,Understock,8850.62
450,07/05/2023,1018,Bag,Home,3779.72,3,App,Mumbai,5086,327,11339.16,Overstock,11339.16
451,01/07/2024,1004,Sofa,Home,2043.7,3,Online,Delhi,6818,47,6131.1,Understock,6131.1
452,19/06/2022,1022,Shirt,Electronics,3634.48,4,App,Bangalore,6533,231,14537.92,Optimal,14537.92
453,03/08/2024,1082,Shirt,Clothing,860.58,4,Store,Bangalore,5765,448,3442.32,Overstock,3442.32
454,05/03/2024,1013,Headphones,Home,3339.47,3,App,Hyderabad,6326,403,10018.41,Overstock,10018.41
455,26/09/2023,1009,Shirt,Home,2089.56,1,Store,Mumbai,6305,360,2089.56,Overstock,2089.56
456,29/01/2022,1030,Sofa,Sports,3312.66,3,App,Delhi,5489,13,9937.98,Understock,9937.98
457,05/12/2022,1012,Laptop,Clothing,3798.47,1,Online,Bangalore,6106,43,3798.47,Understock,3798.47
458,15/05/2023,1021,Headphones,Clothing,2857.16,1,App,Mumbai,5417,245,2857.16,Optimal,2857.16
459,26/05/2023,1036,Phone,Electronics,3248.15,4,Store,Bangalore,5381,196,12992.6,Optimal,12992.6
460,05/08/2022,1038,Watch,Clothing,1146.29,1,Online,Mumbai,6934,468,1146.29,Overstock,1146.29
461,29/12/2024,1009,Headphones,Home,3004.23,2,Store,Mumbai,5003,301,6008.46,Overstock,6008.46
462,21/03/2023,1030,Shirt,Sports,2356.32,2,App,Delhi,5768,397,4712.64,Overstock,4712.64
463,25/05/2024,1042,Laptop,Clothing,2197.46,4,Online,Delhi,6131,211,8789.84,Optimal,8789.84
464,16/06/2022,1098,Bag,Sports,2110.55,3,Store,Bangalore,5603,196,6331.65,Optimal,6331.650000000001
465,01/04/2022,1076,Bag,Home,1623.53,2,App,Hyderabad,5423,189,3247.06,Optimal,3247.06
466,15/12/2023,1093,Shoes,Sports,1596.14,2,Online,Bangalore,5713,241,3192.28,Optimal,3192.28
467,08/02/2022,1097,Shoes,Clothing,3528.56,3,App,Bangalore,5603,200,10585.68,Optimal,10585.68
468,22/06/2022,1035,Bag,Clothing,2833.22,4,Online,Mumbai,5572,466,11332.88,Overstock,11332.88
469,15/10/2023,1034,Laptop,Electronics,246.77,1,App,Mumbai,5419,477,246.77,Overstock,246.77
470,24/01/2024,1067,Shoes,Home,337.77,1,Online,Delhi,6425,416,337.77,Overstock,337.77
471,17/12/2024,1054,Shoes,Electronics,2893.58,3,Store,Bangalore,6383,28,8680.74,Understock,8680.74
472,21/04/2023,1067,Shirt,Electronics,4246.79,3,App,Mumbai,6410,417,12740.37,Overstock,12740.369999999999
473,01/04/2023,1046,Sofa,Home,315.49,2,App,Hyderabad,5682,436,630.98,Overstock,630.98
474,08/04/2024,1005,Sofa,Clothing,2585.31,1,App,Bangalore,5301,363,2585.31,Overstock,2585.31
475,13/06/2024,1027,Sofa,Sports,4270.56,4,Online,Delhi,6529,73,17082.24,Optimal,17082.24
476,21/10/2024,1029,Sofa,Electronics,121.8,2,Online,Hyderabad,6743,84,243.6,Optimal,243.6
477,22/01/2023,1026,Laptop,Clothing,1451.39,1,App,Mumbai,5539,314,1451.39,Overstock,1451.39
478,14/12/2022,1068,Headphones,Clothing,4607.61,4,Online,Mumbai,5320,18,18430.44,Understock,18430.44
479,09/07/2022,1038,Shirt,Electronics,499.2,1,Store,Hyderabad,6075,373,499.2,Overstock,499.2
